asset_id_base,rates
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GEAR', 'rate': 1887172.096199939}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GEEQ', 'rate': 273548.04072965565}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GEL', 'rate': 80007.0667935881}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GEM', 'rate': 3247702.335887127}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GENE', 'rate': 47862.568565687085}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GEO', 'rate': 524583.9369979477}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GET', 'rate': 20866.025874957308}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GF', 'rate': 316331.49183494726}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GFI', 'rate': 43815.3889211486}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GFT', 'rate': 571524.9143086042}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GGG', 'rate': 155929.29672045406}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GGM', 'rate': 6423653.21734608}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GHD', 'rate': 1439935363.7391095}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GHST', 'rate': 23148.404818865733}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GIGX', 'rate': 7385550.798679121}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GLCH', 'rate': 404745.84979888}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GLEEC', 'rate': 499399.53497447656}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GLM', 'rate': 117296.57237938691}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GLMR', 'rate': 72512.90786103002}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GLQ', 'rate': 2414870.2391303517}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GM', 'rate': 3074385116.1539774}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GMB', 'rate': 78566273.21558805}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GMEE', 'rate': 2220965.205586584}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GMM', 'rate': 24700281.95007479}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GMPD', 'rate': 1368792.4221982753}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GMT', 'rate': 69213.78122515496}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GMT2L', 'rate': 43466.96734545129}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GMT2S', 'rate': 11710.25628054958}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GMT3L', 'rate': 13807537.967239622}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GMT3S', 'rate': 2496606.883288895}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GMT5S', 'rate': 522721.32121589227}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GMTT', 'rate': 253768.9388567852}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GMX', 'rate': 376.6692830346395}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GNC', 'rate': 83336634.95205438}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GNO', 'rate': 248.23700170829096}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GNS', 'rate': 3362.5727722963757}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GNT', 'rate': 117437.85986854028}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GNX', 'rate': 12005255.993673952}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GNY', 'rate': 347825.8302204254}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GO', 'rate': 3699245.4762909743}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GOAL', 'rate': 125206.81855073017}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GODS', 'rate': 115709.69428443947}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GOG', 'rate': 398888.740531826}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GOLD', 'rate': 50572176.30131109}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GOM2', 'rate': 7581681.287826978}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GOVI', 'rate': 58286.71001881156}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GOZ', 'rate': 29733.046253621666}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GPT', 'rate': 357407.9263144707}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GPX', 'rate': 100769.36536677656}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GPYX', 'rate': 3858622.0668657324}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GQ', 'rate': 4741866.528785597}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GR', 'rate': 1824258.2376446847}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GREENFUEL', 'rate': 10631515.416786918}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GRIN', 'rate': 604422.147599766}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GRNC', 'rate': 2496062.739747688}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GRS', 'rate': 67772.7215379137}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GRT', 'rate': 187300.54005123168}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GRT5L', 'rate': 154229.18944841155}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GRT5S', 'rate': 214409.44393786867}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GRV', 'rate': 40786.79527433537}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GST', 'rate': 1358849.8360327615}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GSTS', 'rate': 5624168.931371541}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GT', 'rate': 5278.775327783402}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GTC', 'rate': 12487.276025348498}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GTX', 'rate': 5289.513098574365}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GUSD', 'rate': 28322.42503482728}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GXA', 'rate': 3350533.7567033195}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GXT', 'rate': 155406853.72372994}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'GYEN', 'rate': 3734384.353410229}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'H2O', 'rate': 235557.78138091025}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HAI', 'rate': 804913.929759501}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HAKA', 'rate': 2032878.6180063775}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HAO', 'rate': 5544893.258345657}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HAPI', 'rate': 2025.5915390961181}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HARD', 'rate': 159639.80902337117}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HBAR', 'rate': 454684.69387426233}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HBAR3L', 'rate': 39169.135396004625}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HBAR3S', 'rate': 27111.671608632452}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HBB', 'rate': 309980.98145412025}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HBD', 'rate': 28724.349882705086}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HDAO', 'rate': 6732806.906663492}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HDX', 'rate': 5660530.132576873}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HEART', 'rate': 1857965.987112242}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HEC', 'rate': 11187.238025547073}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HEDG', 'rate': 372526.37718740664}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HEGIC', 'rate': 1522906.355110378}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HERO', 'rate': 6067332.078091921}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HEX', 'rate': 275186.84497041925}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HIBAYC', 'rate': 101822.48724449363}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HIBS', 'rate': 59447175.32377081}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HIDOODLES', 'rate': 4228378.437750984}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HIENS3', 'rate': 822580.8204826219}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HIENS4', 'rate': 10504825.67891733}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HIGH', 'rate': 12321.59839773133}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HIMAYC', 'rate': 318390.26198368566}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HIODBS', 'rate': 3027349.031300656}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HIPUNKS', 'rate': 147949.08893527463}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HISAND33', 'rate': 1099849.7960700274}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HIT', 'rate': 186892.33065471935}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HIVE', 'rate': 70803.39182568569}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HIX', 'rate': 2536992.059106547}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HKD', 'rate': 223539.76100843522}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HLM', 'rate': 101827.88800703254}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HMCN', 'rate': 289596.73013880773}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HMP', 'rate': 11167516.182195455}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HMR', 'rate': 6542600.550815539}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HNB', 'rate': 2750312.33408285}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HNS', 'rate': 849032.1413828422}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HNT', 'rate': 23242.23672908761}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HOD', 'rate': 4840134.295814432}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HOLO', 'rate': 14838017.650971036}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HOOP', 'rate': 9585165.08258139}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HOPR', 'rate': 434312.16476136923}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HOT', 'rate': 14928188.918036979}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HOT3L', 'rate': 55970.96139352483}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HOT3S', 'rate': 30889.52446862636}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HOTCROSS', 'rate': 5211568.333664198}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HPB', 'rate': 2745724.107771849}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HSF', 'rate': 39813.524348428065}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HT', 'rate': 7842.046737493323}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HTML', 'rate': 2203844939.9881916}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HTR', 'rate': 1528041.1917381065}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HTX', 'rate': 7881.498221970755}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HTZ', 'rate': 1137976307.9412434}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HUF', 'rate': 10071540.007493963}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HUM', 'rate': 277596.89246748114}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HUNT', 'rate': 74804.63794220402}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HXRO', 'rate': 271549.7373393061}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HYC', 'rate': 195193387.87608635}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HYDRA', 'rate': 15986.934479681815}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HYPE', 'rate': 25351655.727606494}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HYVE', 'rate': 818239.6940394872}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'HZM', 'rate': 24353359.49501284}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'IAG', 'rate': 3235411.4338059616}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'ICE', 'rate': 31811.58246072593}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'ICP', 'rate': 5452.101998349983}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'ICP3L', 'rate': 71855.84501646785}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'ICP3S', 'rate': 59165.72742456202}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'ICP5L', 'rate': 32807.98850930916}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'ICP5S', 'rate': 23030.42296816534}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'ICX', 'rate': 128617.30546617917}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'ICX3L', 'rate': 27163.813377302555}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'ICX3S', 'rate': 31532.195799408277}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'ID', 'rate': 48883.83442758553}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'IDEA', 'rate': 2655308.3181187743}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'IDEX', 'rate': 526425.4627348857}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'IDR', 'rate': 430625544.3625222}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'IDRT', 'rate': 429729325.50017637}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'IDX', 'rate': 567245.9077089791}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'IGNIS', 'rate': 3917749.4513982437}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'IHC', 'rate': 612212568.2573987}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'IHT', 'rate': 152816541.468701}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'ILA', 'rate': 10598062.53051571}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'ILS', 'rate': 103060.8451293164}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'ILV', 'rate': 413.1613180411354}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'IMX', 'rate': 23484.826592525314}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'IMX3S', 'rate': 5093809.201438156}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'INDI', 'rate': 424630.14967142715}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'ING', 'rate': 31352936.638046738}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'INJ', 'rate': 6657.90573789573}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'INR', 'rate': 2342330.0101639177}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'INSTAR', 'rate': 169037.0097794371}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'INSUR', 'rate': 349064.6479381881}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'INT', 'rate': 10656550.309834372}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'INTER', 'rate': 11908.752525185906}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'INTERFT', 'rate': 11517.681871527346}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'INV', 'rate': 610.1792562750278}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'INXT', 'rate': 59222.94442618269}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'IOC', 'rate': 3288125.6601333986}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'IOI', 'rate': 190603.70933100767}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'IOST', 'rate': 2578775.6063089664}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'IOT', 'rate': 131149.81912270308}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'IOTA', 'rate': 130975.53057427493}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'IOTX', 'rate': 1053406.134345681}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'IPL', 'rate': 139577934.0433128}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'IPV', 'rate': 5082089.048369562}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'IPX', 'rate': 32834969.80501074}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'IQ', 'rate': 4392219.576311019}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'IQN', 'rate': 124679.31753277946}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'IQQ', 'rate': 42630762.35275527}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'IRIS', 'rate': 714009.2876038679}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'IRT', 'rate': 3564304.6839754446}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'ISHND', 'rate': 1849991.673979295}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'ISK', 'rate': 3923908.6344986227}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'ISP', 'rate': 26514258.61402287}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'IZE', 'rate': 4043724.2027417733}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'IZI', 'rate': 2801751.538016723}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'JADE', 'rate': 23167185.18655636}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'JAM', 'rate': 21112720.300264057}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'JAR', 'rate': 8538797.056525119}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'JASMY', 'rate': 5802823.1558474}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'JASMY3L', 'rate': 2198132.4234104287}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'JASMY3S', 'rate': 74084.65216709861}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'JFIN', 'rate': 86512.79736011117}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'JOB', 'rate': 102896786.44739443}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'JOE', 'rate': 67158.05860015973}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'JOY', 'rate': 402205.5660278631}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'JPY', 'rate': 3700093.130412249}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'JRT', 'rate': 2225676.7586166}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'JST', 'rate': 1075460.0446914884}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'JULD', 'rate': 8988721.63072705}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'JUMBO', 'rate': 103640.24863666578}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'JUNO', 'rate': 30678.44052361387}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'JUP', 'rate': 5151349.266038353}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'JUV', 'rate': 11007.05776494186}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'KAI', 'rate': 4853327.831990576}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'KAN', 'rate': 24643085.307781383}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'KAR', 'rate': 171588.65224813143}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'KAS', 'rate': 1677712.0362716673}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'KASTA', 'rate': 1143982.9883635847}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'KAT', 'rate': 5785155.363533799}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'KAVA', 'rate': 32183.119332941733}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'KAVA3L', 'rate': 92961.74419768222}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'KAVA3S', 'rate': 161136.95972108273}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'KBH', 'rate': 561549.1118789507}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'KCASH', 'rate': 22985321.338147648}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'KCS', 'rate': 3132.603309883784}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'KCT', 'rate': 639626.2502833694}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'KDA', 'rate': 27933.951536089357}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'KDON', 'rate': 2624986.8462971635}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'KEEP', 'rate': 140087.55133046414}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'KEX', 'rate': 711482.5282457939}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'KEY', 'rate': 3120889.5927315364}"
BTC,"{'time': '2023-03-24T01:50:06.0000000Z', 'asset_id_quote': 'KGO', 'rate': 2148035.50908687}"
